eval_qs_difference,eval_abs_qs_difference,eval_discount_q,eval_ep_rewmean,eval_time_elapsed,eval_qs,eval_eplenmean,total timesteps,eval mean 100 episode reward,update_time,qs_difference,episodes,n_updates,train_time,time_elapsed,mean 100 episode reward,act_time,qs_abs_difference,ep_rewmean,fps,env_time,qs_mean,discount_q,current_lr,eplenmean,qfs_loss,q_grad_norm
-58.062897806501766,58.062893,104.00307336305546,109.8266261818182,0,-1.0483829,11.909090909090908,1,111.6,,,,,,,,,,,,,,,,,,
,,,,,,,8167,,137,-25.880611324676085,1360,0,0,161,54.4,1,25.880611324676085,54.42954591000001,50,14,0.55855954,36.858869307502324,0.0003,5.99,,
,,,,,,,8200,,140,-30.188250980054775,1364,0,0,164,55.3,1,30.188250980054775,55.26116812000001,49,14,0.55018824,40.36072801172963,0.0003,6.08,,
,,,,,,,8227,,140,-35.410709798067536,1368,0,0,164,55.9,1,35.410709798067536,55.91043522999999,49,14,-0.41660443,50.26715686599257,0.0003,6.15,,
,,,,,,,8249,,140,-34.6441209026482,1372,0,0,164,55.1,1,34.6441209026482,55.06628491000001,50,14,0.50536376,53.106213293238156,0.0003,6.06,,
,,,,,,,8270,,140,-26.70346645592347,1376,0,0,164,54.4,1,26.70346645592347,54.407471750000006,50,14,-0.18201967,37.71184421117581,0.0003,5.99,,
,,,,,,,8296,,140,-34.7032778272707,1380,0,0,164,54.6,1,34.7032778272707,54.5982855,50,14,0.5607237,50.887788422684324,0.0003,6.01,,
,,,,,,,8320,,144,-34.638278741273226,1384,0,0,168,54.8,1,34.638278741273226,54.777461669999994,49,14,0.5688585,52.11432400252802,0.0003,6.03,,
,,,,,,,8341,,144,-22.07734262039874,1388,0,0,168,54.2,1,22.07734262039874,54.221403040000006,49,14,-0.063883,29.810609978296217,0.0003,5.97,,
,,,,,,,8362,,144,-26.840542699661267,1392,0,0,168,53.6,1,26.840542699661267,53.57798798000001,49,14,-0.060734976,38.11277519753305,0.0003,5.9,,
,,,,,,,8383,,144,-25.706682017878656,1396,0,0,168,53.5,1,25.706682017878656,53.48498070999999,49,14,0.53309214,37.4774522773167,0.0003,5.89,,
,,,,,,,8406,,147,-26.06681810279437,1400,0,0,172,53.5,1,26.06681810279437,53.48379425,48,14,0.49361548,37.03071655523811,0.0003,5.89,,
,,,,,,,8430,,147,-26.431971347163277,1404,0,0,172,53.9,1,26.431971347163277,53.85093282,48,14,-0.07191881,36.48206451555997,0.0003,5.93,,
,,,,,,,8456,,147,-35.24942688719377,1408,0,0,172,54.5,1,35.24942688719377,54.504252529999995,49,14,0.25906977,51.34214074841838,0.0003,6.0,,
,,,,,,,8478,,147,-21.50026579195823,1412,0,0,172,54.2,1,21.50026579195823,54.215799700000005,49,14,0.5374814,29.539511566768976,0.0003,5.97,,
,,,,,,,8498,,147,-22.116699394063264,1416,0,0,172,53.7,1,22.116699394063264,53.65408832,49,14,-0.0964861,30.095686848958785,0.0003,5.91,,
,,,,,,,8525,,150,-31.02887043514029,1420,0,0,175,54.0,1,31.02887043514029,54.03496194999999,48,14,0.11086503,43.233931673486985,0.0003,5.95,,
,,,,,,,8542,,150,-21.26792649616633,1424,0,0,175,53.9,1,21.26792649616633,53.93998647,48,14,0.56391287,30.806139363925904,0.0003,5.94,,
,,,,,,,8561,,150,-26.534444465531305,1428,0,0,175,53.5,1,26.534444465531305,53.478105129999996,48,14,-0.013206285,38.58116121735919,0.0003,5.89,,
,,,,,,,8584,,150,-25.980776316038863,1432,0,0,175,53.2,1,25.980776316038863,53.21284722,48,14,0.53999865,36.974830566491846,0.0003,5.86,,
,,,,,,,8615,,154,-43.43798218665512,1436,0,0,179,54.3,1,43.43798218665512,54.32244635,47,14,0.49530172,63.38000275291012,0.0003,5.98,,
,,,,,,,8639,,154,-30.362318360006366,1440,0,0,179,54.2,1,30.362318360006366,54.23553097,48,14,0.53098786,44.267871549030616,0.0003,5.97,,
,,,,,,,8664,,154,-21.19154903818961,1444,0,0,179,53.8,1,21.19154903818961,53.846775480000005,48,14,0.55680156,28.336857145708436,0.0003,5.93,,
,,,,,,,8684,,154,-25.980466043085293,1448,0,0,179,53.6,1,25.980466043085293,53.56591761000001,48,14,0.5455131,38.166746104822735,0.0003,5.9,,
,,,,,,,8713,,158,-35.090084707883804,1452,0,0,183,53.9,1,35.090084707883804,53.928746300000014,47,14,0.592218,49.95024039201664,0.0003,5.94,,
,,,,,,,8739,,158,-44.45473384460667,1456,0,0,183,54.0,1,44.45473384460667,54.01357930000001,47,14,-0.04735081,67.04148425639336,0.0003,5.95,,
,,,,,,,8763,,158,-30.18847734267359,1460,0,0,183,54.1,1,30.18847734267359,54.09694031000001,47,15,0.5273761,44.109972894902576,0.0003,5.96,,
,,,,,,,8791,,158,-26.480582619709885,1464,0,0,183,53.6,1,26.480582619709885,53.62990326,47,15,-0.09165427,35.041158421142484,0.0003,5.91,,
,,,,,,,8812,,161,-30.462869339045586,1468,0,0,187,53.1,1,30.462869339045586,53.0760577,47,15,0.5682581,45.83970913971687,0.0003,5.85,,
,,,,,,,8833,,161,-26.77117483884644,1472,0,0,187,53.0,1,26.77117483884644,52.99650316,47,15,-0.17285548,37.779867431214804,0.0003,5.84,,
,,,,,,,8851,,161,-21.78127059968151,1476,0,0,187,52.7,1,21.78127059968151,52.72413534000001,47,15,0.5216391,31.077541585781155,0.0003,5.81,,
,,,,,,,8875,,161,-21.21109849119786,1480,0,0,187,52.5,1,21.21109849119786,52.53967479999999,47,15,0.55209196,28.668768549315125,0.0003,5.79,,
,,,,,,,8899,,161,-26.053807528373397,1484,0,0,187,52.5,1,26.053807528373397,52.54793522999999,47,15,0.54670936,36.722611221791155,0.0003,5.79,,
,,,,,,,8924,,165,-26.835824515022278,1488,0,0,191,52.9,1,26.835824515022278,52.92737298,46,15,-0.079663835,36.57104377876949,0.0003,5.83,,
,,,,,,,8954,,165,-39.84987633526052,1492,0,0,191,53.7,1,39.84987633526052,53.74920379,46,15,0.21501952,56.80239817965013,0.0003,5.92,,
,,,,,,,8976,,165,-30.24838679365917,1496,0,0,191,53.8,1,30.24838679365917,53.83937054,46,15,0.51182157,45.122419698827436,0.0003,5.93,,
,,,,,,,9001,,169,-25.92073914773463,1500,0,0,195,54.0,1,25.92073914773463,54.02269088999999,46,15,0.52860415,36.231133432506994,0.0003,5.95,,
,,,,,,,9024,,169,-22.06803906920934,1504,0,0,195,53.9,1,22.06803906920934,53.941654400000004,46,15,0.0046509653,29.331725436717353,0.0003,5.94,,
,,,,,,,9053,,169,-30.179624370261763,1508,0,0,195,54.2,1,30.179624370261763,54.21145549,46,15,0.53368634,41.98826699018825,0.0003,5.97,,
,,,,,,,9075,,169,-30.651201359319227,1512,0,0,195,54.2,1,30.651201359319227,54.20920848,46,15,0.38416365,45.368047637570534,0.0003,5.97,,
,,,,,,,9102,,172,-21.481149663819863,1516,0,0,199,54.9,1,21.481149663819863,54.860856860000005,45,15,0.517421,28.011976085188472,0.0003,6.04,,
,,,,,,,9123,,172,-22.32534380416444,1520,0,0,199,54.3,1,22.32534380416444,54.30008914999999,45,15,-0.12142345,30.031321520487214,0.0003,5.98,,
,,,,,,,9143,,172,-21.626745191215363,1524,0,0,199,54.6,1,21.626745191215363,54.58241489,45,15,0.5407133,30.273827504415024,0.0003,6.01,,
,,,,,,,9163,,172,-26.722177114702628,1528,0,0,199,54.7,1,26.722177114702628,54.67884829,45,15,-0.07952841,38.31633823005275,0.0003,6.02,,
,,,,,,,9188,,172,-35.137182273698684,1532,0,0,199,54.9,1,35.137182273698684,54.858312950000006,46,15,0.5365583,52.0670160655722,0.0003,6.04,,
,,,,,,,9218,,176,-21.51040020193493,1536,0,0,203,54.8,1,21.51040020193493,54.76706505,45,15,0.5049237,27.283260727824825,0.0003,6.03,,
,,,,,,,9239,,176,-25.856225248801184,1540,0,0,203,54.5,1,25.856225248801184,54.48494581,45,15,0.526528,37.55875623904503,0.0003,6.0,,
,,,,,,,9268,,176,-26.983217380427313,1544,0,0,203,54.9,1,26.983217380427313,54.86913847999999,45,15,-0.33064145,34.91355454882672,0.0003,6.04,,
,,,,,,,9297,,176,-30.899959011088715,1548,0,0,203,55.7,1,30.899959011088715,55.70879686,45,15,-0.10829555,42.080899296029756,0.0003,6.13,,
,,,,,,,9317,,180,-31.250262380172032,1552,0,0,207,54.9,1,31.250262380172032,54.87575350000001,44,15,-0.25776288,46.24979097311651,0.0003,6.04,,
,,,,,,,9340,,180,-26.330213976045883,1556,0,0,207,54.6,1,26.330213976045883,54.60231747000001,45,16,-0.043227047,36.79540815469724,0.0003,6.01,,
,,,,,,,9367,,180,-39.57080618831526,1560,0,0,207,54.9,1,39.57080618831526,54.8872661,45,16,0.034948587,58.140944596372,0.0003,6.04,,
,,,,,,,9391,,180,-21.806755916953875,1564,0,0,207,54.5,1,21.806755916953875,54.515559030000006,45,16,-0.047561098,28.623272566096503,0.0003,6.0,,
,,,,,,,9423,,183,-60.60289671577311,1568,0,0,211,55.5,1,60.60289671577311,55.53006987999999,44,16,0.54809725,92.9957685013104,0.0003,6.11,,
,,,,,,,9451,,183,-38.98329292852604,1572,0,0,211,56.2,1,38.98329292852604,56.171979900000004,44,16,0.43477786,57.43086000222345,0.0003,6.18,,
,,,,,,,9473,,183,-38.91512245616306,1576,0,0,211,56.5,1,38.91512245616306,56.53214115,44,16,0.18826446,60.78107598049074,0.0003,6.22,,
,,,,,,,9500,,187,-35.01951116459518,1580,0,0,215,56.8,1,35.01951116459518,56.81267501,44,16,0.5477123,50.86849172422937,0.0003,6.25,,
,,,,,,,9523,,187,-26.445419880025803,1584,0,0,215,56.7,1,26.445419880025803,56.711268450000006,44,16,-0.08858429,36.88149788470591,0.0003,6.24,,
,,,,,,,9543,,187,-30.303372065256628,1588,0,0,215,56.2,1,30.303372065256628,56.23690521,44,16,0.5304948,46.01407521249062,0.0003,6.19,,
,,,,,,,9570,,187,-36.03419049277458,1592,0,0,215,56.0,1,36.03419049277458,55.96790318,44,16,-0.36125535,50.8772125463036,0.0003,6.16,,
,,,,,,,9592,,187,-22.24239830090367,1596,0,0,215,56.0,1,22.24239830090367,55.97468862000001,44,16,-0.11425266,29.619194702456,0.0003,6.16,,
,,,,,,,9615,,191,-35.644298722554325,1600,0,0,219,55.8,1,35.644298722554325,55.78446183,43,16,-0.42254713,52.583665208680785,0.0003,6.14,,
,,,,,,,9641,,191,-44.12008961798662,1604,0,0,219,56.1,1,44.12008961798662,56.06021896,43,16,0.11746987,66.93497891758557,0.0003,6.17,,
,,,,,,,9663,,191,-26.39265845700468,1608,0,0,219,55.4,1,26.39265845700468,55.42531316,43,16,0.10433332,37.420783416506595,0.0003,6.1,,
,,,,,,,9686,,191,-21.975956070488,1612,0,0,219,55.5,1,21.975956070488,55.515498040000004,44,16,-0.03160823,29.147159300899954,0.0003,6.11,,
,,,,,,,9709,,195,-35.78607059382964,1616,0,0,223,55.1,1,35.78607059382964,55.145696369999996,43,16,-0.31401032,52.88327504695859,0.0003,6.07,,
,,,,,,,9731,,195,-35.50660667035263,1620,0,0,223,55.2,1,35.50660667035263,55.23785482,43,16,-0.1558589,53.27899225135054,0.0003,6.08,,
,,,,,,,9751,,195,-22.1026890589186,1624,0,0,223,55.2,1,22.1026890589186,55.240141590000015,43,16,-0.048866704,30.1644582236918,0.0003,6.08,,
,,,,,,,9774,,195,-30.512753826218443,1628,0,0,224,55.5,1,30.512753826218443,55.51325211000001,43,16,0.5749957,44.97719996821904,0.0003,6.11,,
,,,,,,,9800,,200,-31.225407131974354,1632,0,0,228,55.6,1,31.225407131974354,55.60442813,42,16,-0.14725135,43.67115813898755,0.0003,6.12,,
,,,,,,,9829,,200,-48.11278544684993,1636,0,0,228,55.5,1,48.11278544684993,55.509711450000005,42,16,0.47999105,72.60964971529793,0.0003,6.11,,
,,,,,,,9849,,200,-26.76860200487343,1640,0,0,229,55.4,1,26.76860200487343,55.41515799,43,16,-0.27025956,38.09753232646134,0.0003,6.1,,
,,,,,,,9871,,200,-25.973043771009458,1644,0,0,229,54.8,1,25.973043771009458,54.762822,43,16,0.5157555,37.36271846424008,0.0003,6.03,,
,,,,,,,9891,,200,-30.250240159131618,1648,0,0,229,53.9,1,30.250240159131618,53.92729724,43,16,0.5076484,45.97378192391285,0.0003,5.94,,
,,,,,,,9923,,204,-40.21836901886813,1652,0,0,233,55.0,1,40.21836901886813,55.038187969999996,42,17,-0.12422697,55.80532898023062,0.0003,6.06,,
,,,,,,,9944,,204,-21.499345605361935,1656,0,0,233,54.8,1,21.499345605361935,54.84663111999999,42,17,0.5099603,29.81637384927746,0.0003,6.04,,
,,,,,,,9972,,204,-31.106158300899576,1660,0,0,233,54.9,1,31.106158300899576,54.94117873000001,42,17,-0.20124938,42.585102279764975,0.0003,6.05,,
,,,,,,,9997,,204,-35.45705607420813,1664,0,0,233,55.0,1,35.45705607420813,55.0282185,42,17,-0.21594988,51.568753881287705,0.0003,6.06,,
-60.28253880936634,60.282536,108.30007313849295,114.89603545454547,0,-1.0181123,12.454545454545455,10001,110.2,,,,,,,,,,,,,,,,,,
,,,,,,,10025,,208,-35.15890931273015,1668,0,0,238,54.7,1,35.15890931273015,54.66670984,42,17,0.5724074,50.42996880660553,0.0003,6.02,,
,,,,,,,10047,,208,-31.0570755689059,1672,0,0,238,54.1,1,31.0570755689059,54.11188387999999,42,17,-0.10605543,45.2666151297084,0.0003,5.96,,
,,,,,,,10068,,208,-21.754756467997947,1676,0,0,238,54.0,1,21.754756467997947,54.032040050000006,42,17,0.49823844,30.158763008344614,0.0003,5.95,,
,,,,,,,10092,,208,-25.741446390296677,1680,0,0,238,53.7,1,25.741446390296677,53.74951187999999,42,17,0.5057642,36.42313561173106,0.0003,5.92,,
,,,,,,,10114,,212,-30.48705435233183,1684,0,0,242,53.7,1,30.48705435233183,53.65611141,41,17,0.3453293,45.20469594313596,0.0003,5.91,,
,,,,,,,10138,,212,-39.89295626921577,1688,0,0,242,54.0,1,39.89295626921577,54.028103179999995,41,17,-0.071685076,60.115146866195865,0.0003,5.95,,
,,,,,,,10168,,212,-21.628443504405354,1692,0,0,242,54.3,1,21.628443504405354,54.30466716000001,41,17,0.505409,27.36002947370473,0.0003,5.98,,
,,,,,,,10189,,212,-30.468475162458674,1696,0,0,242,54.2,1,30.468475162458674,54.20404884,41,17,0.51055783,45.76530885498795,0.0003,5.97,,
,,,,,,,10216,,216,-34.76147227105702,1700,0,0,246,54.6,1,34.76147227105702,54.57774599,41,17,0.5584221,50.61262567549666,0.0003,6.01,,
,,,,,,,10241,,216,-26.33748326510814,1704,0,0,246,54.5,1,26.33748326510814,54.47081945,41,17,-0.12280115,35.97901396009763,0.0003,6.0,,
,,,,,,,10271,,216,-35.411163903825916,1708,0,0,247,55.2,1,35.411163903825916,55.21098856,41,17,0.20481017,49.402727994249744,0.0003,6.08,,
,,,,,,,10291,,216,-34.58724868710703,1712,0,0,247,54.9,1,34.58724868710703,54.93441702999999,41,17,0.575912,54.16560289333153,0.0003,6.05,,
,,,,,,,10314,,221,-25.884246255722122,1716,0,0,251,54.9,1,25.884246255722122,54.933902440000004,41,17,0.5174654,36.90934539852723,0.0003,6.05,,
,,,,,,,10341,,221,-57.22690273370202,1720,0,0,251,55.4,1,57.22690273370202,55.40277845000001,41,17,0.1858294,90.17106141414487,0.0003,6.1,,
,,,,,,,10362,,221,-43.83005389459105,1724,0,0,251,55.5,1,43.83005389459105,55.50180779,41,17,0.5970689,70.5794136258897,0.0003,6.11,,
,,,,,,,10391,,221,-39.33872878783015,1728,0,0,251,56.1,1,39.33872878783015,56.061526449999995,41,17,0.5191678,57.26131686950608,0.0003,6.17,,
,,,,,,,10421,,225,-40.45544725898529,1732,0,0,256,56.4,1,40.45544725898529,56.44337307,40,17,-0.32612666,56.94662668183834,0.0003,6.21,,
,,,,,,,10448,,225,-44.00832838963282,1736,0,0,256,56.3,1,44.00832838963282,56.256271739999995,40,17,0.1354246,66.20278434304979,0.0003,6.19,,
,,,,,,,10468,,225,-26.51379575080111,1740,0,0,256,56.3,1,26.51379575080111,56.257975630000004,40,17,-0.120920934,37.94702637864212,0.0003,6.19,,
,,,,,,,10490,,225,-30.379593220122686,1744,0,0,256,56.3,2,30.379593220122686,56.256121529999994,40,17,0.37683436,45.06182024698912,0.0003,6.19,,
,,,,,,,10519,,229,-21.922948620958003,1748,0,0,260,57.1,2,21.922948620958003,57.090994359999996,40,18,-0.05601415,27.338397601167266,0.0003,6.28,,
,,,,,,,10543,,229,-30.15225981081747,1752,0,0,260,56.3,2,30.15225981081747,56.34812120999999,40,18,0.5159715,44.126754455059555,0.0003,6.2,,
,,,,,,,10568,,229,-30.55083292990415,1756,0,0,260,56.7,2,30.55083292990415,56.72785054999999,40,18,0.39064535,44.02578393057539,0.0003,6.24,,
,,,,,,,10590,,229,-26.170912550636082,1760,0,0,260,56.2,2,26.170912550636082,56.172146149999996,40,18,0.5544907,37.59568957658338,0.0003,6.18,,
,,,,,,,10608,,234,-17.76502119649183,1764,0,0,265,55.5,2,17.76502119649183,55.537187429999996,39,18,-0.05630067,22.91249206310492,0.0003,6.11,,
,,,,,,,10633,,234,-21.77105199732486,1768,0,0,265,55.3,2,21.77105199732486,55.261943,40,18,0.50630844,28.88721236825732,0.0003,6.08,,
,,,,,,,10664,,234,-43.59332572615616,1772,0,0,265,56.1,2,43.59332572615616,56.09794646,40,18,0.33175915,63.25914325471014,0.0003,6.17,,
,,,,,,,10685,,234,-31.01129931177391,1776,0,0,265,56.1,2,31.01129931177391,56.08077228,40,18,-0.2611893,45.51953456931999,0.0003,6.17,,
,,,,,,,10705,,238,-31.205114439402255,1780,0,0,269,55.7,2,31.205114439402255,55.71271345,39,18,-0.31774068,46.05003717497728,0.0003,6.13,,
,,,,,,,10736,,238,-35.336030906131434,1784,0,0,269,56.6,2,35.336030906131434,56.55773654000001,39,18,-0.23298357,48.43222329843664,0.0003,6.22,,
,,,,,,,10762,,238,-25.99430949786726,1788,0,0,270,56.7,2,25.99430949786726,56.74686933,39,18,0.5364386,35.882532381525785,0.0003,6.24,,
,,,,,,,10780,,238,-25.934713449728413,1792,0,0,270,55.6,2,25.934713449728413,55.628229250000004,39,18,0.5287427,38.84459549036448,0.0003,6.12,,
,,,,,,,10810,,242,-39.8698617118904,1796,0,0,274,56.5,2,39.8698617118904,56.46610091,39,18,-0.19908279,56.61791380722117,0.0003,6.21,,
,,,,,,,10831,,242,-21.967583336828493,1800,0,0,274,55.9,2,21.967583336828493,55.905656979999996,39,18,-0.062175333,29.684712547235993,0.0003,6.15,,
,,,,,,,10857,,242,-52.640263899092474,1804,0,0,274,56.0,2,52.640263899092474,56.01223381999999,39,18,0.334808,82.89802245062141,0.0003,6.16,,
,,,,,,,10883,,242,-21.54085749394114,1808,0,0,274,55.6,2,21.54085749394114,55.644069630000004,39,18,0.5273033,28.38277130136248,0.0003,6.12,,
,,,,,,,10907,,247,-34.887484506394564,1812,0,0,279,56.0,2,34.887484506394564,56.01217519,39,18,0.102440275,51.869337358854104,0.0003,6.16,,
,,,,,,,10939,,247,-35.70882792338041,1816,0,0,279,56.9,2,35.70882792338041,56.85727005,39,18,0.033589266,48.574166140287424,0.0003,6.25,,
,,,,,,,10970,,247,-26.521673591339415,1820,0,0,279,57.2,2,26.521673591339415,57.22105657000001,39,18,-0.027134111,34.13576273589324,0.0003,6.29,,
,,,,,,,10995,,247,-22.31540626094511,1824,0,0,279,57.6,2,22.31540626094511,57.58155517000001,39,18,-0.1171807,28.798507710332697,0.0003,6.33,,
,,,,,,,11021,,251,-39.1403286695552,1828,0,0,284,57.3,2,39.1403286695552,57.28845297000001,38,18,0.3901727,58.680340023955836,0.0003,6.3,,
,,,,,,,11040,,251,-26.341266031308084,1832,0,0,284,56.3,2,26.341266031308084,56.257706260000006,38,18,-0.01263119,38.33580117911435,0.0003,6.19,,
,,,,,,,11064,,251,-30.805281998558467,1836,0,0,284,56.0,2,30.805281998558467,55.974972830000006,38,18,0.07478722,44.32913707101839,0.0003,6.16,,
,,,,,,,11090,,251,-39.764279411759794,1840,0,0,284,56.5,2,39.764279411759794,56.52476905,39,18,-0.016285174,59.00208521056264,0.0003,6.22,,
,,,,,,,11116,,256,-34.815419402024176,1844,0,0,288,56.9,2,34.815419402024176,56.88710379,38,19,0.20617495,50.84971780128037,0.0003,6.26,,
,,,,,,,11139,,256,-30.451502233716187,1848,0,0,288,56.3,2,30.451502233716187,56.32957311,38,19,0.53160125,44.8881886371122,0.0003,6.2,,
,,,,,,,11159,,256,-26.820734646303663,1852,0,0,289,56.0,2,26.820734646303663,55.95795728,38,19,-0.23207393,38.193048126111094,0.0003,6.16,,
,,,,,,,11189,,256,-44.178623941864885,1856,0,0,289,56.4,2,44.178623941864885,56.4167363,38,19,0.16720723,64.365616710257,0.0003,6.21,,
,,,,,,,11216,,260,-30.17724970804284,1860,0,0,293,56.9,2,30.17724970804284,56.87213482,38,19,0.53184646,42.75349553042483,0.0003,6.26,,
,,,,,,,11242,,260,-26.71872016963233,1864,0,0,293,57.6,2,26.71872016963233,57.61652377,38,19,-0.12132877,35.9746586265562,0.0003,6.34,,
,,,,,,,11271,,260,-39.66484236984134,1868,0,0,293,58.0,2,39.66484236984134,57.965271249999994,38,19,0.020128302,57.11543891023232,0.0003,6.38,,
,,,,,,,11300,,265,-34.701814045601246,1872,0,0,298,57.8,2,34.701814045601246,57.778731470000004,37,19,0.5075336,49.46072130985085,0.0003,6.36,,
,,,,,,,11331,,265,-60.922845352729595,1876,0,0,298,58.7,2,60.922845352729595,58.72313399000001,37,19,0.4175548,94.07265716562753,0.0003,6.46,,
,,,,,,,11351,,265,-30.70681779870827,1880,0,0,298,58.7,2,30.70681779870827,58.712371350000005,38,19,0.038396154,46.011269053553214,0.0003,6.46,,
,,,,,,,11370,,265,-26.06016879330529,1884,0,0,298,57.6,2,26.06016879330529,57.584917129999994,38,19,0.5308143,38.52435700838374,0.0003,6.34,,
,,,,,,,11392,,265,-26.420530410545382,1888,0,0,298,57.2,2,26.420530410545382,57.20677396000001,38,19,-0.098154485,37.13066645984407,0.0003,6.3,,
,,,,,,,11422,,269,-39.2698142065835,1892,0,0,303,58.3,2,39.2698142065835,58.32221954,37,19,0.16543533,56.420466816310295,0.0003,6.42,,
,,,,,,,11445,,269,-26.528605206093697,1896,0,0,303,57.7,2,26.528605206093697,57.671137189999996,37,19,-0.034027644,37.04324176526986,0.0003,6.35,,
,,,,,,,11466,,269,-35.74844180367186,1900,0,0,303,57.7,2,35.74844180367186,57.68088686,37,19,-0.4173104,53.76644862124404,0.0003,6.35,,
,,,,,,,11493,,269,-30.305495758895148,1904,0,0,303,57.8,2,30.305495758895148,57.776472200000015,37,19,0.5469771,42.894101582322484,0.0003,6.36,,
,,,,,,,11520,,274,-30.47409791562596,1908,0,0,308,57.9,2,30.47409791562596,57.85080814000002,37,19,0.5420182,43.09392756003236,0.0003,6.37,,
,,,,,,,11543,,274,-26.004154903514415,1912,0,0,308,57.8,2,26.004154903514415,57.76097831,37,19,0.5365953,37.04990178468837,0.0003,6.36,,
,,,,,,,11564,,274,-25.889871913805514,1916,0,0,308,56.7,2,25.889871913805514,56.72565976999999,37,19,0.5491537,37.68247415352093,0.0003,6.25,,
,,,,,,,11581,,274,-26.632316994927727,1920,0,0,308,55.4,2,26.632316994927727,55.432192570000005,37,19,0.08147254,39.602636703385244,0.0003,6.11,,
,,,,,,,11604,,279,-30.204417723956293,1924,0,0,313,55.2,2,30.204417723956293,55.24973628000001,37,19,0.564552,44.549104500552225,0.0003,6.09,,
,,,,,,,11625,,279,-26.779504137830365,1928,0,0,313,54.8,2,26.779504137830365,54.809701149999995,37,19,-0.027136613,38.043113407165116,0.0003,6.04,,
,,,,,,,11650,,279,-40.04959603552649,1932,0,0,313,55.4,2,40.04959603552649,55.36733911999999,37,19,-0.18419729,59.66729647816467,0.0003,6.1,,
