#{"t_start": 1651870988.6232073, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
92.17596,10,102.300366
63.509975,7,102.32752
63.710306,7,102.352655
73.286489,8,102.379334
54.676509,6,102.39948
35.897916,4,102.409495
63.349104,7,102.431264
36.083844,4,102.44746
45.369224,5,102.464078
35.825072,4,102.473013
54.276506,6,102.490376
35.852903,4,102.504355
35.975399,4,102.516391
63.381029,7,102.537456
54.29876,6,102.55177
72.936872,8,102.57136
73.492321,8,102.59222
54.331553,6,105.213279
36.163096,4,105.226756
54.687299,6,105.245942
73.001291,8,105.262943
45.316695,5,105.280501
54.816919,6,105.295606
63.650224,7,105.312803
45.197292,5,105.329734
54.319464,6,105.340858
35.431857,4,105.351325
54.71282,6,105.3698
72.777888,8,105.388815
36.10984,4,105.404005
54.795576,6,105.418463
54.195089,6,105.438878
73.10597,8,105.458541
54.614471,6,108.051988
64.05509,7,108.065316
26.854948,3,108.0768
35.959525,4,108.089195
36.206549,4,108.100165
54.675002,6,108.115956
45.018983,5,108.126169
54.668965,6,108.135805
100.840092,11,108.154083
45.096526,5,108.166749
36.074193,4,108.174504
45.31236,5,108.181283
45.357935,5,108.187814
63.415428,7,108.196704
73.309127,8,108.213997
35.596212,4,108.222065
54.712089,6,108.23835
54.369561,6,108.256994
45.227127,5,110.824444
35.7557,4,110.833919
45.336474,5,110.845389
54.232425,6,110.860773
45.276617,5,110.873439
72.439054,8,110.891547
54.304358,6,110.906458
73.090446,8,110.92436
54.186378,6,110.939545
54.662889,6,110.954133
54.882322,6,110.968212
72.787181,8,110.986302
35.655442,4,110.998693
63.232317,7,111.0123
63.301151,7,111.028002
63.678533,7,111.044599
64.117604,7,113.746901
44.820697,5,113.762665
64.258741,7,113.77918
36.105684,4,113.794013
45.086959,5,113.811056
63.747333,7,113.828212
72.820454,8,113.843673
64.071514,7,113.862893
44.827645,5,113.875863
45.600031,5,113.887449
45.070136,5,113.901849
54.465417,6,113.916227
54.829759,6,113.932171
73.561153,8,113.950124
35.830184,4,113.96732
35.595853,4,113.978074
54.153666,6,113.996646
45.348762,5,114.009609
45.177324,5,116.886665
63.917379,7,116.907555
82.186641,9,116.933472
35.687504,4,116.949663
44.934195,5,116.964008
82.813485,9,116.990521
91.394246,10,117.020669
36.250443,4,117.034644
36.137282,4,117.050272
63.908071,7,117.072628
81.733336,9,117.096946
35.84945,4,117.10808
63.84401,7,117.128545
45.00174,5,117.143286
45.341502,5,117.161514
63.693294,7,117.182058
54.414936,6,120.039237
36.130297,4,120.054923
63.84711,7,120.077585
36.092528,4,120.094552
73.117866,8,120.11597
82.712561,9,120.142355
45.531418,5,120.160835
72.595397,8,120.183135
72.900633,8,120.209514
81.916767,9,120.233884
82.306912,9,120.264814
45.152304,5,120.286004
54.590993,6,120.303962
35.844291,4,120.31866
36.021268,4,120.334892
36.154732,4,120.348139
44.916162,5,123.243752
54.538598,6,123.261391
64.10256,7,123.277725
63.886031,7,123.297953
44.938056,5,123.313257
